,postalCode,typeProperty,subtypeProperty,price,typeSale,subtypeSale,BedroomsCount,area,hasFullyEquippedKitchen,kitchenType,isFurnished,fireplaceExists,hasTerrace,terraceSurface,hasGarden,gardenSurface,landSurface,facadeCount,hasSwimmingPool,buildingCondition
2005,7860,HOUSE,HOUSE,182000.0,FOR_SALE,BUY_REGULAR,3.0,140.0,0.0,INSTALLED,0,0,0,,0,,220,3.0,0,TO_BE_DONE_UP
2006,4683,HOUSE,HOUSE,189000.0,FOR_SALE,BUY_REGULAR,2.0,75.0,0.0,INSTALLED,0,0,1,15.0,1,100.0,164,2.0,0,JUST_RENOVATED
2007,9000,HOUSE,HOUSE,189000.0,FOR_SALE,BUY_REGULAR,2.0,75.0,0.0,SEMI_EQUIPPED,0,0,0,,0,,41,2.0,0,GOOD
2008,6238,HOUSE,HOUSE,189900.0,FOR_SALE,BUY_REGULAR,2.0,120.0,0.0,USA_INSTALLED,0,0,1,35.0,1,300.0,539,2.0,0,GOOD
2009,7160,HOUSE,HOUSE,189900.0,FOR_SALE,BUY_REGULAR,3.0,149.0,0.0,INSTALLED,0,0,1,15.0,1,75.0,140,2.0,0,JUST_RENOVATED
2010,6750,HOUSE,HOUSE,190000.0,FOR_SALE,BUY_REGULAR,3.0,183.0,0.0,NOT_INSTALLED,0,0,0,,1,,673,,0,TO_RENOVATE
2011,7390,HOUSE,HOUSE,190000.0,FOR_SALE,BUY_REGULAR,2.0,125.0,0.0,SEMI_EQUIPPED,0,0,1,10.0,0,,189,3.0,0,AS_NEW
2012,8500,HOUSE,HOUSE,195000.0,FOR_SALE,BUY_REGULAR,2.0,115.0,0.0,INSTALLED,0,0,1,,1,,260,2.0,0,GOOD
2013,7804,HOUSE,HOUSE,198000.0,FOR_SALE,BUY_REGULAR,2.0,70.0,0.0,INSTALLED,0,0,0,,0,,137,3.0,0,GOOD
2014,9340,HOUSE,HOUSE,198500.0,FOR_SALE,BUY_REGULAR,2.0,185.0,0.0,SEMI_EQUIPPED,0,0,0,,0,,204,2.0,0,TO_BE_DONE_UP
2015,1790,HOUSE,HOUSE,199000.0,FOR_SALE,BUY_REGULAR,3.0,162.0,0.0,SEMI_EQUIPPED,0,0,1,14.0,0,,191,4.0,0,TO_RENOVATE
2016,2880,HOUSE,HOUSE,199000.0,FOR_SALE,BUY_REGULAR,2.0,153.0,0.0,SEMI_EQUIPPED,0,0,1,30.0,1,440.0,625,3.0,0,TO_RENOVATE
2017,3890,HOUSE,HOUSE,199000.0,FOR_SALE,BUY_REGULAR,3.0,268.0,,,0,0,1,114.0,1,430.0,6,2.0,0,GOOD
2018,7911,HOUSE,HOUSE,199000.0,FOR_SALE,BUY_REGULAR,6.0,198.0,0.0,HYPER_EQUIPPED,0,0,1,40.0,1,150.0,239,2.0,0,GOOD
2019,4800,HOUSE,TOWN_HOUSE,199900.0,FOR_SALE,BUY_REGULAR,3.0,144.0,0.0,INSTALLED,0,0,1,15.0,1,180.0,300,2.0,0,AS_NEW
2020,6230,HOUSE,MIXED_USE_BUILDING,199900.0,FOR_SALE,BUY_REGULAR,4.0,224.0,0.0,INSTALLED,0,0,0,,0,,223,2.0,0,GOOD
2021,6230,HOUSE,HOUSE,205000.0,FOR_SALE,BUY_REGULAR,3.0,180.0,0.0,SEMI_EQUIPPED,0,0,1,20.0,1,350.0,450,3.0,0,TO_BE_DONE_UP
2022,2610,HOUSE,HOUSE,210000.0,FOR_SALE,BUY_REGULAR,2.0,76.0,0.0,SEMI_EQUIPPED,0,0,0,,0,,54,2.0,0,GOOD
2023,4432,HOUSE,HOUSE,215000.0,FOR_SALE,BUY_REGULAR,2.0,108.0,0.0,INSTALLED,0,0,1,9.0,0,,0,2.0,0,
2024,9320,HOUSE,HOUSE,215000.0,FOR_SALE,BUY_REGULAR,2.0,154.0,0.0,SEMI_EQUIPPED,0,0,0,,1,,234,3.0,0,TO_RENOVATE
2025,9600,HOUSE,HOUSE,219500.0,FOR_SALE,BUY_REGULAR,3.0,200.0,0.0,HYPER_EQUIPPED,0,0,1,20.0,1,200.0,315,2.0,0,GOOD
2026,6238,HOUSE,HOUSE,219900.0,FOR_SALE,BUY_REGULAR,2.0,158.0,0.0,NOT_INSTALLED,0,0,1,30.0,1,290.0,380,2.0,0,GOOD
2027,2870,HOUSE,HOUSE,220000.0,FOR_SALE,BUY_REGULAR,3.0,181.0,0.0,NOT_INSTALLED,0,0,0,,1,113.0,244,3.0,0,TO_RENOVATE
2028,6042,HOUSE,HOUSE,220000.0,FOR_SALE,BUY_REGULAR,3.0,148.0,0.0,INSTALLED,0,0,1,12.0,1,150.0,218,3.0,0,JUST_RENOVATED
2029,3300,HOUSE,HOUSE,225000.0,FOR_SALE,BUY_REGULAR,4.0,240.0,0.0,INSTALLED,1,0,1,,0,,143,3.0,0,TO_RENOVATE
2030,6240,HOUSE,TOWN_HOUSE,225000.0,FOR_SALE,BUY_REGULAR,3.0,150.0,0.0,HYPER_EQUIPPED,0,0,0,,0,,1000,3.0,0,JUST_RENOVATED
2031,4300,HOUSE,HOUSE,235000.0,FOR_SALE,BUY_REGULAR,2.0,103.0,0.0,SEMI_EQUIPPED,0,0,1,16.0,1,287.0,347,2.0,0,GOOD
2032,9900,HOUSE,HOUSE,239000.0,FOR_SALE,BUY_REGULAR,3.0,163.0,0.0,INSTALLED,0,0,1,,0,,275,2.0,0,GOOD
2033,4020,HOUSE,HOUSE,249000.0,FOR_SALE,BUY_REGULAR,4.0,130.0,0.0,INSTALLED,0,0,1,34.0,1,90.0,230,2.0,0,AS_NEW
2034,4040,HOUSE,HOUSE,249000.0,FOR_SALE,BUY_REGULAR,3.0,120.0,,,0,0,1,,1,300.0,740,2.0,0,GOOD
2035,5170,HOUSE,HOUSE,249000.0,FOR_SALE,BUY_REGULAR,3.0,130.0,0.0,SEMI_EQUIPPED,0,0,1,28.0,1,1956.0,2146,4.0,0,GOOD
2036,6040,HOUSE,APARTMENT_BLOCK,249900.0,FOR_SALE,BUY_REGULAR,7.0,352.0,0.0,INSTALLED,0,0,0,,1,550.0,690,4.0,0,AS_NEW
2037,1370,HOUSE,HOUSE,249950.0,FOR_SALE,BUY_REGULAR,3.0,173.0,0.0,SEMI_EQUIPPED,0,0,1,31.0,0,,115,2.0,0,GOOD
2038,2660,HOUSE,HOUSE,249950.0,FOR_SALE,BUY_REGULAR,4.0,123.0,,,0,0,0,,0,,90,2.0,0,TO_BE_DONE_UP
2039,6534,HOUSE,APARTMENT_BLOCK,250000.0,FOR_SALE,BUY_REGULAR,4.0,586.0,0.0,NOT_INSTALLED,0,0,1,80.0,1,1000.0,1270,2.0,0,TO_BE_DONE_UP
2040,6534,HOUSE,HOUSE,250000.0,FOR_SALE,BUY_REGULAR,4.0,586.0,0.0,NOT_INSTALLED,0,0,1,80.0,1,1000.0,1270,2.0,0,TO_BE_DONE_UP
2041,4470,HOUSE,HOUSE,255000.0,FOR_SALE,BUY_REGULAR,3.0,110.0,0.0,INSTALLED,0,0,0,,1,,267,2.0,0,AS_NEW
2042,9320,HOUSE,HOUSE,259000.0,FOR_SALE,BUY_REGULAR,3.0,156.0,0.0,SEMI_EQUIPPED,0,0,1,,1,250.0,358,2.0,0,GOOD
2043,3300,HOUSE,HOUSE,260000.0,FOR_SALE,BUY_REGULAR,2.0,183.0,0.0,INSTALLED,0,0,1,,0,,225,2.0,0,
2044,6220,HOUSE,HOUSE,260000.0,FOR_SALE,BUY_REGULAR,6.0,230.0,0.0,SEMI_EQUIPPED,0,0,1,75.0,1,,1441,3.0,0,GOOD
2045,7700,HOUSE,HOUSE,269000.0,FOR_SALE,BUY_REGULAR,6.0,253.0,0.0,SEMI_EQUIPPED,0,0,1,35.0,0,,270,2.0,0,TO_RENOVATE
2046,5651,HOUSE,VILLA,270000.0,FOR_SALE,BUY_REGULAR,3.0,147.0,0.0,INSTALLED,0,0,1,21.0,1,150.0,630,4.0,0,GOOD
2047,4460,HOUSE,HOUSE,274000.0,FOR_SALE,BUY_REGULAR,3.0,165.0,0.0,USA_INSTALLED,0,0,1,24.0,1,85.0,218,2.0,0,GOOD
2048,1850,HOUSE,HOUSE,275000.0,FOR_SALE,BUY_REGULAR,3.0,190.0,0.0,INSTALLED,0,0,0,,0,,122,2.0,0,GOOD
2049,4460,HOUSE,BUNGALOW,275000.0,FOR_SALE,BUY_REGULAR,3.0,125.0,0.0,SEMI_EQUIPPED,0,1,1,8.0,1,1446.0,1571,4.0,0,TO_BE_DONE_UP
2050,8550,HOUSE,HOUSE,275000.0,FOR_SALE,BUY_REGULAR,3.0,158.0,0.0,INSTALLED,0,0,1,10.0,1,55.0,168,2.0,0,AS_NEW
2051,4101,HOUSE,HOUSE,279500.0,FOR_SALE,BUY_REGULAR,4.0,150.0,0.0,INSTALLED,0,0,0,,0,,212,2.0,0,GOOD
2052,1790,HOUSE,HOUSE,280000.0,FOR_SALE,BUY_REGULAR,3.0,157.0,0.0,INSTALLED,0,0,1,6.0,1,300.0,440,3.0,0,TO_BE_DONE_UP
2053,9500,HOUSE,HOUSE,285000.0,FOR_SALE,BUY_REGULAR,4.0,203.0,0.0,INSTALLED,0,0,1,,1,40.0,133,2.0,0,JUST_RENOVATED
2054,5570,HOUSE,HOUSE,289000.0,FOR_SALE,BUY_REGULAR,5.0,282.0,0.0,SEMI_EQUIPPED,0,0,0,,1,,951,4.0,0,GOOD
2055,6238,HOUSE,HOUSE,289900.0,FOR_SALE,BUY_REGULAR,3.0,160.0,0.0,INSTALLED,0,0,1,25.0,1,1700.0,1763,4.0,0,TO_BE_DONE_UP
2056,4140,HOUSE,HOUSE,290000.0,FOR_SALE,BUY_REGULAR,4.0,140.0,0.0,HYPER_EQUIPPED,0,0,1,40.0,1,300.0,551,3.0,0,GOOD
2057,5580,HOUSE,MANSION,290000.0,FOR_SALE,BUY_REGULAR,7.0,300.0,0.0,NOT_INSTALLED,0,0,1,25.0,1,105.0,213,2.0,0,TO_RENOVATE
2058,2870,HOUSE,HOUSE,294000.0,FOR_SALE,BUY_REGULAR,3.0,120.0,0.0,INSTALLED,0,0,1,,1,400.0,487,3.0,0,TO_RENOVATE
2059,1390,HOUSE,HOUSE,295000.0,FOR_SALE,BUY_REGULAR,3.0,100.0,0.0,INSTALLED,0,0,1,25.0,0,,1367,4.0,0,TO_BE_DONE_UP
2060,1640,HOUSE,HOUSE,299000.0,FOR_SALE,BUY_REGULAR,1.0,362.0,0.0,NOT_INSTALLED,0,0,0,,0,,157,3.0,0,TO_RESTORE
2061,6230,HOUSE,HOUSE,299900.0,FOR_SALE,BUY_REGULAR,4.0,292.0,0.0,INSTALLED,0,0,1,20.0,1,280.0,530,3.0,0,GOOD
2062,7822,HOUSE,VILLA,300000.0,FOR_SALE,BUY_REGULAR,3.0,175.0,0.0,INSTALLED,0,0,0,,0,,2560,4.0,0,GOOD
2063,9400,HOUSE,MIXED_USE_BUILDING,309000.0,FOR_SALE,BUY_REGULAR,3.0,120.0,0.0,INSTALLED,0,0,1,12.0,0,,102,2.0,0,GOOD
2064,5574,HOUSE,HOUSE,315000.0,FOR_SALE,BUY_REGULAR,4.0,188.0,0.0,SEMI_EQUIPPED,0,0,1,,1,,2500,4.0,0,GOOD
2065,8450,HOUSE,TOWN_HOUSE,315000.0,FOR_SALE,BUY_REGULAR,3.0,186.0,0.0,INSTALLED,0,1,1,,1,140.0,201,2.0,0,GOOD
2066,9300,HOUSE,HOUSE,315000.0,FOR_SALE,BUY_REGULAR,4.0,167.0,0.0,INSTALLED,0,0,1,34.0,1,34.0,125,2.0,0,JUST_RENOVATED
2067,2300,HOUSE,HOUSE,319000.0,FOR_SALE,BUY_REGULAR,4.0,135.0,0.0,INSTALLED,0,0,0,,1,125.0,211,3.0,0,AS_NEW
2068,9930,HOUSE,HOUSE,319000.0,FOR_SALE,BUY_REGULAR,3.0,165.0,0.0,HYPER_EQUIPPED,0,0,0,,1,30.0,160,1.0,0,GOOD
2069,1850,HOUSE,HOUSE,320000.0,FOR_SALE,BUY_REGULAR,3.0,184.0,0.0,INSTALLED,0,0,1,21.0,0,,92,3.0,0,JUST_RENOVATED
2070,7110,HOUSE,VILLA,320000.0,FOR_SALE,BUY_REGULAR,4.0,164.0,0.0,INSTALLED,0,0,1,75.0,1,1000.0,1183,4.0,0,GOOD
2071,1070,HOUSE,HOUSE,324000.0,FOR_SALE,BUY_REGULAR,2.0,200.0,,,0,0,0,,0,,122,2.0,0,TO_RENOVATE
2072,2830,HOUSE,HOUSE,324000.0,FOR_SALE,BUY_REGULAR,4.0,215.0,0.0,INSTALLED,0,0,0,,0,,310,2.0,0,
2073,1730,HOUSE,HOUSE,325000.0,FOR_SALE,BUY_REGULAR,3.0,220.0,0.0,INSTALLED,0,0,1,50.0,0,,206,3.0,0,GOOD
2074,2070,HOUSE,TOWN_HOUSE,325000.0,FOR_SALE,BUY_REGULAR,3.0,192.0,0.0,INSTALLED,0,1,1,10.0,1,145.0,220,1.0,0,GOOD
2075,4800,HOUSE,MIXED_USE_BUILDING,325000.0,FOR_SALE,BUY_REGULAR,9.0,442.0,0.0,SEMI_EQUIPPED,0,0,1,,0,,290,2.0,0,GOOD
2076,5020,HOUSE,HOUSE,325000.0,FOR_SALE,BUY_REGULAR,2.0,151.0,0.0,INSTALLED,0,0,1,50.0,1,558.0,558,4.0,0,AS_NEW
2077,7040,HOUSE,EXCEPTIONAL_PROPERTY,325000.0,FOR_SALE,BUY_REGULAR,4.0,380.0,0.0,USA_INSTALLED,0,0,1,40.0,1,560.0,863,3.0,1,GOOD
2078,1360,HOUSE,HOUSE,349000.0,FOR_SALE,BUY_REGULAR,7.0,263.0,0.0,INSTALLED,0,0,1,12.0,0,,651,3.0,0,GOOD
2079,3700,HOUSE,HOUSE,349000.0,FOR_SALE,BUY_REGULAR,4.0,285.0,0.0,HYPER_EQUIPPED,0,0,1,,1,,733,3.0,0,JUST_RENOVATED
2080,4540,HOUSE,HOUSE,349000.0,FOR_SALE,BUY_REGULAR,3.0,128.0,0.0,INSTALLED,0,1,1,,0,,2200,4.0,0,GOOD
2081,4760,HOUSE,MIXED_USE_BUILDING,355000.0,FOR_SALE,BUY_REGULAR,4.0,,,,0,0,0,,0,,3852,,0,GOOD
2082,4040,HOUSE,MIXED_USE_BUILDING,359000.0,FOR_SALE,BUY_REGULAR,3.0,120.0,,,0,0,1,,1,300.0,740,2.0,0,GOOD
2083,9185,HOUSE,HOUSE,359000.0,FOR_SALE,BUY_REGULAR,3.0,130.0,0.0,HYPER_EQUIPPED,0,0,1,40.0,1,200.0,412,3.0,0,AS_NEW
2084,6762,HOUSE,MIXED_USE_BUILDING,360000.0,FOR_SALE,BUY_REGULAR,4.0,238.0,0.0,INSTALLED,0,0,1,35.0,0,,130,2.0,0,JUST_RENOVATED
2085,6762,HOUSE,APARTMENT_BLOCK,360000.0,FOR_SALE,BUY_REGULAR,4.0,238.0,0.0,INSTALLED,0,0,1,35.0,0,,130,2.0,0,JUST_RENOVATED
2086,9240,HOUSE,MIXED_USE_BUILDING,365000.0,FOR_SALE,BUY_REGULAR,5.0,431.0,0.0,HYPER_EQUIPPED,0,0,1,,0,,591,2.0,0,TO_RENOVATE
2087,6224,HOUSE,HOUSE,370000.0,FOR_SALE,BUY_REGULAR,6.0,335.0,0.0,NOT_INSTALLED,0,0,0,,0,,1095,4.0,0,GOOD
2088,1495,HOUSE,HOUSE,375000.0,FOR_SALE,BUY_REGULAR,4.0,145.0,0.0,INSTALLED,0,1,1,42.0,1,,975,3.0,0,GOOD
2089,1730,HOUSE,HOUSE,375000.0,FOR_SALE,BUY_REGULAR,2.0,170.0,0.0,HYPER_EQUIPPED,0,0,1,90.0,1,166.0,460,3.0,0,AS_NEW
2090,2600,HOUSE,HOUSE,375000.0,FOR_SALE,BUY_REGULAR,3.0,120.0,0.0,HYPER_EQUIPPED,0,0,1,22.0,0,,76,2.0,0,AS_NEW
2091,1790,HOUSE,HOUSE,389000.0,FOR_SALE,BUY_REGULAR,3.0,160.0,0.0,INSTALLED,0,1,1,28.0,1,258.0,469,3.0,0,AS_NEW
2092,2100,HOUSE,HOUSE,389000.0,FOR_SALE,BUY_REGULAR,3.0,260.0,0.0,INSTALLED,0,0,0,,0,,195,2.0,0,GOOD
2093,6900,HOUSE,HOUSE,389000.0,FOR_SALE,BUY_REGULAR,3.0,191.0,0.0,USA_INSTALLED,0,0,1,15.0,1,152.0,234,2.0,0,AS_NEW
2094,3800,HOUSE,EXCEPTIONAL_PROPERTY,390000.0,FOR_SALE,BUY_REGULAR,3.0,130.0,0.0,SEMI_EQUIPPED,0,0,1,10.0,1,41.0,70,3.0,0,JUST_RENOVATED
2095,3320,HOUSE,MIXED_USE_BUILDING,395000.0,FOR_SALE,BUY_REGULAR,,502.0,,,0,0,1,25.0,0,,450,,0,TO_RENOVATE
2096,3320,HOUSE,APARTMENT_BLOCK,395000.0,FOR_SALE,BUY_REGULAR,,502.0,,,0,0,1,25.0,0,,450,,0,TO_RENOVATE
2097,8020,HOUSE,HOUSE,395000.0,FOR_SALE,BUY_REGULAR,3.0,150.0,0.0,INSTALLED,0,1,1,,0,,923,3.0,0,GOOD
2098,8930,HOUSE,HOUSE,395000.0,FOR_SALE,BUY_REGULAR,4.0,280.0,0.0,HYPER_EQUIPPED,0,0,1,42.0,1,116.0,405,2.0,0,JUST_RENOVATED
2099,9000,HOUSE,HOUSE,398000.0,FOR_SALE,BUY_REGULAR,4.0,167.0,0.0,NOT_INSTALLED,0,0,0,,1,25.0,86,2.0,0,TO_RENOVATE
2100,1340,HOUSE,HOUSE,399000.0,FOR_SALE,BUY_REGULAR,4.0,196.0,0.0,HYPER_EQUIPPED,0,0,0,,1,363.0,363,4.0,0,AS_NEW
2101,1730,HOUSE,HOUSE,399000.0,FOR_SALE,BUY_REGULAR,3.0,200.0,0.0,HYPER_EQUIPPED,0,1,1,50.0,1,50.0,346,6.0,0,AS_NEW
2102,9420,HOUSE,HOUSE,399000.0,FOR_SALE,BUY_REGULAR,4.0,200.0,0.0,INSTALLED,0,0,1,,1,420.0,700,2.0,0,GOOD
2103,9300,HOUSE,APARTMENT_BLOCK,400000.0,FOR_SALE,BUY_REGULAR,4.0,70.0,0.0,SEMI_EQUIPPED,0,0,1,,0,,200,2.0,0,TO_BE_DONE_UP
2104,1470,HOUSE,HOUSE,410000.0,FOR_SALE,BUY_REGULAR,4.0,160.0,0.0,USA_HYPER_EQUIPPED,0,0,1,15.0,1,66.0,120,3.0,0,AS_NEW
2105,3111,HOUSE,HOUSE,385000.0,FOR_SALE,BUY_REGULAR,4.0,200.0,0.0,INSTALLED,0,0,1,20.0,1,322.0,422,3.0,0,AS_NEW
2106,4620,HOUSE,MIXED_USE_BUILDING,415000.0,FOR_SALE,BUY_REGULAR,4.0,315.0,,,0,0,1,,0,,484,2.0,0,GOOD
2107,4621,HOUSE,MIXED_USE_BUILDING,415000.0,FOR_SALE,PUBLIC_SALE,3.0,343.0,0.0,INSTALLED,0,0,1,25.0,1,2000.0,2355,4.0,0,AS_NEW
2108,9000,HOUSE,HOUSE,415000.0,FOR_SALE,BUY_REGULAR,2.0,220.0,0.0,HYPER_EQUIPPED,0,0,1,10.0,1,,85,2.0,0,AS_NEW
2109,9130,HOUSE,HOUSE,415000.0,FOR_SALE,BUY_REGULAR,4.0,210.0,0.0,SEMI_EQUIPPED,0,0,1,30.0,1,1.0,650,3.0,0,GOOD
2110,2840,HOUSE,HOUSE,419000.0,FOR_SALE,BUY_REGULAR,4.0,232.0,0.0,INSTALLED,0,1,1,50.0,1,100.0,300,3.0,0,JUST_RENOVATED
2111,6180,HOUSE,VILLA,419900.0,FOR_SALE,BUY_REGULAR,3.0,275.0,0.0,INSTALLED,0,0,1,45.0,1,2000.0,2317,4.0,1,GOOD
2112,6183,HOUSE,VILLA,419900.0,FOR_SALE,BUY_REGULAR,3.0,275.0,0.0,INSTALLED,0,0,1,45.0,1,2000.0,2317,4.0,1,GOOD
2113,1470,HOUSE,VILLA,420000.0,FOR_SALE,BUY_REGULAR,4.0,180.0,0.0,USA_INSTALLED,0,0,1,40.0,1,432.0,791,4.0,1,AS_NEW
2114,2140,HOUSE,HOUSE,420000.0,FOR_SALE,BUY_REGULAR,9.0,240.0,0.0,USA_HYPER_EQUIPPED,0,0,1,,1,30.0,93,2.0,0,GOOD
2115,4400,HOUSE,HOUSE,420000.0,FOR_SALE,BUY_REGULAR,4.0,180.0,0.0,INSTALLED,0,1,0,,0,,900,4.0,0,AS_NEW
2116,1180,HOUSE,TOWN_HOUSE,425000.0,FOR_SALE,BUY_REGULAR,2.0,135.0,0.0,INSTALLED,0,1,1,10.0,1,150.0,228,2.0,0,GOOD
2117,4210,HOUSE,HOUSE,425000.0,FOR_SALE,BUY_REGULAR,4.0,158.0,0.0,USA_INSTALLED,0,0,1,48.0,1,2937.0,3017,4.0,0,AS_NEW
2118,1030,HOUSE,HOUSE,429000.0,FOR_SALE,BUY_REGULAR,5.0,218.0,0.0,USA_HYPER_EQUIPPED,0,0,0,,1,23.0,74,2.0,0,GOOD
2119,1080,HOUSE,APARTMENT_BLOCK,435000.0,FOR_SALE,BUY_REGULAR,4.0,204.0,0.0,INSTALLED,0,0,0,,0,,120,2.0,0,AS_NEW
2120,5377,HOUSE,HOUSE,435000.0,FOR_SALE,BUY_REGULAR,4.0,220.0,0.0,USA_HYPER_EQUIPPED,0,0,1,25.0,1,1723.0,1723,4.0,0,AS_NEW
2121,9552,HOUSE,BUNGALOW,435000.0,FOR_SALE,BUY_REGULAR,4.0,180.0,0.0,INSTALLED,0,1,1,12.0,1,1420.0,1604,4.0,0,GOOD
2122,9600,HOUSE,HOUSE,438000.0,FOR_SALE,BUY_REGULAR,4.0,200.0,0.0,INSTALLED,0,0,1,,0,,354,2.0,0,GOOD
2123,9600,HOUSE,MIXED_USE_BUILDING,438000.0,FOR_SALE,BUY_REGULAR,4.0,200.0,0.0,INSTALLED,0,0,1,,0,,354,2.0,0,GOOD
2124,1860,HOUSE,HOUSE,439000.0,FOR_SALE,BUY_REGULAR,4.0,160.0,0.0,USA_INSTALLED,0,0,0,,1,40.0,140,3.0,0,JUST_RENOVATED
2125,1180,HOUSE,HOUSE,440000.0,FOR_SALE,BUY_REGULAR,3.0,145.0,0.0,HYPER_EQUIPPED,0,0,0,,1,18.0,87,2.0,0,GOOD
2126,4624,HOUSE,VILLA,440000.0,FOR_SALE,BUY_REGULAR,5.0,150.0,0.0,INSTALLED,0,0,1,65.0,1,2000.0,2500,4.0,0,GOOD
2127,9200,HOUSE,HOUSE,449000.0,FOR_SALE,BUY_REGULAR,4.0,210.0,0.0,HYPER_EQUIPPED,0,0,1,40.0,1,,1039,3.0,0,AS_NEW
2128,1301,HOUSE,HOUSE,450000.0,FOR_SALE,BUY_REGULAR,3.0,160.0,0.0,HYPER_EQUIPPED,0,0,1,20.0,1,,1001,,0,AS_NEW
2129,1420,HOUSE,VILLA,450000.0,FOR_SALE,BUY_REGULAR,3.0,230.0,0.0,INSTALLED,0,1,1,40.0,1,600.0,1230,4.0,0,GOOD
2130,1470,HOUSE,HOUSE,450000.0,FOR_SALE,BUY_REGULAR,4.0,212.0,0.0,HYPER_EQUIPPED,0,1,1,20.0,1,2116.0,2116,4.0,0,AS_NEW
2131,2018,HOUSE,HOUSE,455000.0,FOR_SALE,BUY_REGULAR,3.0,174.0,0.0,INSTALLED,0,0,0,,1,16.0,81,2.0,0,AS_NEW
2132,1790,HOUSE,MIXED_USE_BUILDING,459000.0,FOR_SALE,BUY_REGULAR,3.0,188.0,0.0,INSTALLED,0,0,1,25.0,0,,1089,2.0,0,GOOD
2133,1040,HOUSE,TOWN_HOUSE,460000.0,FOR_SALE,BUY_REGULAR,3.0,146.0,0.0,NOT_INSTALLED,0,0,1,7.0,1,50.0,106,2.0,0,TO_RENOVATE
2134,3272,HOUSE,MIXED_USE_BUILDING,470000.0,FOR_SALE,BUY_REGULAR,3.0,267.0,0.0,HYPER_EQUIPPED,0,1,0,,1,265.0,373,4.0,0,AS_NEW
2135,1420,HOUSE,HOUSE,475000.0,FOR_SALE,BUY_REGULAR,4.0,230.0,0.0,USA_HYPER_EQUIPPED,0,0,1,43.0,1,247.0,480,3.0,0,GOOD
2136,8870,HOUSE,VILLA,475000.0,FOR_SALE,BUY_REGULAR,3.0,300.0,0.0,INSTALLED,0,0,1,40.0,1,100.0,441,3.0,0,AS_NEW
2137,5300,HOUSE,VILLA,480000.0,FOR_SALE,BUY_REGULAR,3.0,267.0,0.0,INSTALLED,0,0,1,38.0,1,4000.0,4800,4.0,0,AS_NEW
2138,1348,HOUSE,HOUSE,500000.0,FOR_SALE,BUY_REGULAR,4.0,170.0,0.0,HYPER_EQUIPPED,0,0,1,15.0,1,124.0,201,2.0,0,AS_NEW
2139,1490,HOUSE,HOUSE,515000.0,FOR_SALE,BUY_REGULAR,6.0,216.0,0.0,INSTALLED,0,1,1,,1,,1159,4.0,0,GOOD
2140,9000,HOUSE,MIXED_USE_BUILDING,517000.0,FOR_SALE,BUY_REGULAR,2.0,225.0,0.0,INSTALLED,0,0,1,25.0,1,43.0,150,2.0,0,AS_NEW
2141,7062,HOUSE,VILLA,520000.0,FOR_SALE,BUY_REGULAR,5.0,377.0,0.0,INSTALLED,0,0,1,,1,,2000,4.0,0,GOOD
2142,1340,HOUSE,MANSION,525000.0,FOR_SALE,BUY_REGULAR,5.0,230.0,0.0,HYPER_EQUIPPED,0,0,1,50.0,0,,730,3.0,0,GOOD
2143,9940,HOUSE,MIXED_USE_BUILDING,525000.0,FOR_SALE,BUY_REGULAR,3.0,171.0,0.0,SEMI_EQUIPPED,0,0,1,12.0,0,,1988,4.0,0,TO_BE_DONE_UP
2144,9170,HOUSE,VILLA,529000.0,FOR_SALE,BUY_REGULAR,4.0,250.0,0.0,INSTALLED,0,0,1,40.0,0,,2772,4.0,0,GOOD
2145,8700,HOUSE,HOUSE,530000.0,FOR_SALE,BUY_REGULAR,3.0,400.0,0.0,INSTALLED,0,0,0,,0,,380,,0,
2146,1861,HOUSE,VILLA,545000.0,FOR_SALE,BUY_REGULAR,4.0,185.0,0.0,USA_INSTALLED,0,0,1,17.0,1,,651,4.0,0,GOOD
2147,2960,HOUSE,VILLA,549000.0,FOR_SALE,BUY_REGULAR,3.0,210.0,0.0,INSTALLED,0,1,1,40.0,1,250.0,770,4.0,1,AS_NEW
2148,3920,HOUSE,VILLA,549000.0,FOR_SALE,BUY_REGULAR,5.0,283.0,0.0,USA_HYPER_EQUIPPED,0,0,1,42.0,1,800.0,1100,4.0,0,AS_NEW
2149,2570,HOUSE,HOUSE,550000.0,FOR_SALE,BUY_REGULAR,3.0,233.0,0.0,INSTALLED,0,1,1,50.0,0,,1118,4.0,0,GOOD
2150,4000,HOUSE,MIXED_USE_BUILDING,550000.0,FOR_SALE,BUY_REGULAR,4.0,258.0,0.0,INSTALLED,0,0,0,,0,,65,3.0,0,AS_NEW
2151,1470,HOUSE,EXCEPTIONAL_PROPERTY,575000.0,FOR_SALE,BUY_REGULAR,5.0,329.0,0.0,SEMI_EQUIPPED,0,0,1,,0,,526,3.0,0,GOOD
2152,1474,HOUSE,HOUSE,575000.0,FOR_SALE,BUY_REGULAR,5.0,329.0,0.0,SEMI_EQUIPPED,0,0,1,,0,,526,3.0,0,GOOD
2153,2500,HOUSE,MANSION,598000.0,FOR_SALE,BUY_REGULAR,4.0,296.0,0.0,HYPER_EQUIPPED,0,0,1,,1,280.0,330,2.0,0,GOOD
2154,1860,HOUSE,EXCEPTIONAL_PROPERTY,599000.0,FOR_SALE,BUY_REGULAR,4.0,266.0,0.0,USA_INSTALLED,0,0,1,30.0,1,140.0,302,2.0,0,GOOD
